service_date,vehicle_id,route_id,direction_id,trip_id,stop_id,stop_sequence,scheduled_arrival_time,scheduled_departure_time,actual_arrival_time,actual_departure_time,stop_type,apc_ons,apc_offs,apc_load,lift,longitude,latitude,shape_dist_traveled
20250806,4221,72,0,24345436,8061,27,20:41:39,20:41:39,20:43:54,20:43:54,4,0,0,16,,-122.57862833333333,45.501758333333335,26656.825
20250806,4221,72,0,24345436,7947,28,20:42:00,20:42:00,20:44:09,20:44:09,4,0,0,16,,-122.57861666666666,45.503161666666664,27326.11636
20250806,4221,72,0,24345436,7957,29,20:42:43,20:42:43,20:44:36,20:45:37,0,6,0,22,,-122.578595,45.50524166666667,28047.90116
20250806,4221,72,0,24345436,12755,30,20:43:48,20:43:48,20:46:16,20:46:16,4,0,0,22,,-122.57859666666667,45.50826,29156.82508
20250806,4221,72,0,24345436,8007,31,20:44:37,20:44:37,20:46:41,20:46:41,4,0,0,22,,-122.5786,45.51063333333333,29986.8776
20250806,4221,72,0,24345436,7979,32,20:45:08,20:45:08,20:46:54,20:46:54,4,0,0,22,,-122.57860833333334,45.51218333333333,30518.37368
20250806,4221,72,0,24345436,8037,33,20:45:54,20:45:54,20:47:15,20:47:15,4,0,0,22,,-122.57872166666667,45.51425166666667,31295.93276
20250806,4221,72,0,24345436,,,,,20:47:39,20:47:54,3,0,0,22,,-122.57881166666667,45.51606666666667,
20250806,4221,72,0,24345436,8065,34,20:46:37,20:46:37,20:48:03,20:48:03,4,0,0,22,,-122.57883833333334,45.51647833333333,32017.71756
20250806,4221,72,0,24345436,7928,35,20:47:26,20:47:26,20:48:28,20:48:46,0,2,0,24,,-122.57893,45.51828833333333,32844.48924
20250806,4221,72,0,24345436,8047,36,20:47:52,20:47:52,20:49:01,20:49:01,4,0,0,24,,-122.57898666666667,45.519535,33287.40264
20250806,4221,72,0,24345436,7930,37,20:48:24,20:48:24,20:49:19,20:49:19,4,0,0,24,,-122.57898333333333,45.521388333333334,33835.30292
20250806,4221,72,0,24345436,7936,38,20:49:01,20:49:01,20:49:44,20:50:14,0,0,8,16,,-122.57897666666666,45.52266,34452.10084
20250806,4221,72,0,24345436,7955,39,20:49:40,20:49:40,20:50:35,20:50:35,4,0,0,16,,-122.57897833333334,45.524746666666665,35114.83052
20250806,4221,72,0,24345436,7972,40,20:50:27,20:50:27,20:51:09,20:51:24,0,0,1,15,,-122.578965,45.52668333333333,35912.07464
20250806,4221,72,0,24345436,8014,41,20:51:02,20:51:02,20:51:44,20:51:44,4,0,0,15,,-122.578965,45.52860166666667,36509.18752
20250806,4221,72,0,24345436,7987,42,20:51:35,20:51:35,20:52:05,20:52:05,4,0,0,15,,-122.57896,45.53022333333333,37066.93032
20250806,4221,72,0,24345436,8010,43,20:52:13,20:52:13,20:52:28,20:53:26,0,2,1,16,,-122.57895,45.53159333333333,37709.97496
20250806,4221,72,0,24345436,7999,44,20:53:00,20:55:00,20:53:54,20:55:01,0,3,5,14,,-122.57893333333334,45.53377,38510.49992
20250806,4221,72,0,24345436,8042,45,20:55:39,20:55:39,20:55:22,20:55:22,4,0,0,14,,-122.57891333333333,45.53565833333333,39304.4632
20250806,4221,72,0,24345436,8055,46,20:56:00,20:56:00,20:55:37,20:55:47,0,0,1,13,,-122.57888333333334,45.53708833333334,39724.41072
20250806,4221,72,0,24345436,8036,47,20:56:40,20:56:40,20:56:19,20:56:19,4,0,0,13,,-122.57889166666666,45.53937,40534.7782
20250806,4221,72,0,24345436,8001,48,20:57:44,20:57:44,20:57:00,20:57:13,0,0,1,12,,-122.57877333333333,45.54286,41820.86748
20250806,4221,72,0,24345436,,,,,20:57:38,20:57:55,3,0,0,12,,-122.578745,45.544315,
20250806,4221,72,0,24345436,8046,49,20:58:23,20:58:23,20:58:11,20:58:11,4,0,0,12,,-122.57873833333333,45.544905,42598.42656
20250806,4221,72,0,24345436,7991,50,20:58:46,20:58:46,20:58:29,20:58:29,4,0,0,12,,-122.57871333333334,45.54642333333334,43061.025
20250806,4221,72,0,24345436,7967,51,20:59:16,20:59:16,20:58:52,20:59:21,0,0,1,11,,-122.57867666666667,45.54787666666667,43658.13788
20250806,4221,72,0,24345436,7933,52,20:59:44,20:59:44,20:59:41,20:59:41,4,0,0,11,,-122.57866,45.54936166666667,44238.84656
20250806,4221,72,0,24345436,,,,,21:00:15,21:01:04,3,0,0,11,,-122.57860833333334,45.552308333333336,
20250806,4221,72,0,24345436,8039,53,21:00:50,21:00:50,21:01:21,21:01:21,4,0,0,11,,-122.57858666666667,45.55313833333334,45564.30592
20250806,4221,72,0,24345436,8026,54,21:01:31,21:01:31,21:01:39,21:01:39,4,0,0,11,,-122.57853833333333,45.555535,46377.95424
20250806,4221,72,0,24345436,8063,55,21:02:16,21:02:16,21:01:59,21:01:59,4,0,0,11,,-122.578495,45.55806833333333,47290.02776
20250806,4221,72,0,24345436,7927,56,21:02:40,21:02:40,21:02:12,21:02:12,4,0,0,11,,-122.578475,45.559176666666666,47769.0304
20250806,4221,72,0,24345436,3216,57,21:03:50,21:03:50,21:02:56,21:02:56,4,0,0,11,,-122.57910166666667,45.56279833333333,49192.91496
20250806,4221,72,0,24345436,3215,58,21:05:15,21:05:15,21:03:32,21:03:32,4,0,0,11,,-122.58673166666667,45.562735,50892.39008
20250806,4221,72,0,24345436,3212,59,21:05:47,21:05:47,21:03:48,21:03:48,4,0,0,11,,-122.588945,45.56273,51555.11976
20250806,4221,72,0,24345436,10601,60,21:07:00,21:07:00,21:04:31,21:07:10,0,1,1,11,,-122.59390333333333,45.562778333333334,53015.09356
20250806,4221,72,0,24345436,3147,61,21:07:22,21:07:22,21:07:30,21:07:42,0,0,1,10,,-122.59701833333334,45.562805,53832.02272
20250806,4221,72,0,24345436,3210,62,21:07:47,21:07:47,21:08:10,21:08:48,0,0,1,9,,-122.600665,45.5628,54757.2196
20250806,4221,72,0,24345436,3209,63,21:08:15,21:08:15,21:09:13,21:09:13,4,0,0,9,,-122.60475833333334,45.562778333333334,55787.40336
20250806,4221,72,0,24345436,3205,64,21:08:48,21:08:48,21:09:42,21:09:42,4,0,0,9,,-122.60999,45.562780000000004,57007.87584
20250806,4221,72,0,24345436,3201,65,21:09:29,21:09:29,21:10:21,21:10:35,0,0,1,8,,-122.61539,45.562846666666665,58543.30896
20250806,4221,72,0,24345436,3200,66,21:10:02,21:10:02,21:11:14,21:11:34,0,1,0,9,,-122.62015,45.56287666666667,59763.78144
20250806,4221,72,0,24345436,3197,67,21:10:24,21:10:24,21:11:59,21:11:59,4,0,0,9,,-122.62356666666666,45.56279,60567.58724
20250806,4221,72,0,24345436,3196,68,21:10:46,21:10:46,21:12:28,21:12:28,4,0,0,9,,-122.62717,45.562756666666665,61374.67388
20250806,4221,72,0,24345436,3194,69,21:11:00,21:11:00,21:12:50,21:12:50,4,0,0,9,,-122.62891166666667,45.56274,61889.76576
20250806,4221,72,0,24345436,3192,70,21:11:36,21:11:36,21:13:32,21:14:26,0,3,1,11,1,-122.631115,45.56274666666667,62562.33796
20250806,4221,72,0,24345436,3189,71,21:12:13,21:12:13,21:14:48,21:14:48,4,0,0,11,,-122.634305,45.562715,63234.91016
20250806,4221,72,0,24345436,7328,72,21:12:52,21:12:52,21:15:17,21:15:17,4,0,0,11,,-122.63493666666666,45.56146833333333,63950.13328
20250806,4221,72,0,24345436,14654,73,21:13:47,21:13:47,21:16:03,21:16:03,4,0,0,11,,-122.63554666666667,45.55902,64967.19368
20250806,4221,72,0,24345436,64,74,21:14:22,21:14:22,21:16:29,21:16:42,0,2,0,13,,-122.63771833333334,45.55905166666667,65623.36168
20250806,4221,72,0,24345436,61,75,21:15:04,21:15:04,21:17:13,21:17:13,4,0,0,13,,-122.64114666666667,45.55907333333333,66397.63992
20250806,4221,72,0,24345436,11472,76,21:15:45,21:15:45,21:17:42,21:17:42,4,0,0,13,,-122.64381666666667,45.55907666666667,67152.23312
20250806,4221,72,0,24345436,55,77,21:16:26,21:16:26,21:18:11,21:18:11,4,0,0,13,,-122.64688666666666,45.559085,67903.54548
20250806,4221,72,0,24345436,53,78,21:17:06,21:17:06,21:18:36,21:19:21,0,1,0,14,,-122.64955833333333,45.55912166666667,68631.89196
20250806,4221,72,0,24345436,51,79,21:17:47,21:17:47,21:19:51,21:20:50,0,0,5,9,1,-122.65253333333334,45.55911,69402.88936
20250806,4221,72,0,24345436,49,80,21:18:14,21:18:14,21:21:12,21:21:12,4,0,0,9,,-122.65499833333334,45.55910333333333,69901.57704
20250806,4221,72,0,24345436,70,81,21:18:42,21:18:42,21:21:33,21:21:47,0,1,0,10,,-122.65640666666667,45.55911833333333,70406.8264
20250806,4221,72,0,24345436,,,,,21:22:08,21:22:18,3,0,0,10,,-122.65837333333333,45.55912333333333,
20250806,4221,72,0,24345436,10184,82,21:19:09,21:19:09,21:22:26,21:22:26,4,0,0,10,,-122.65847,45.559128333333334,70902.23324
20250806,4221,72,0,24345436,5890,83,21:20:00,21:20:00,21:23:04,21:23:27,0,1,1,10,,-122.661475,45.559525,71850.396
20250806,4221,72,0,24345436,,,,,21:23:59,21:24:53,3,0,0,10,,-122.66144833333334,45.562605,
20250806,4221,72,0,24345436,10957,84,21:21:32,21:21:32,21:25:12,21:25:22,0,0,1,9,,-122.66241666666667,45.562801666666665,73300.52728
20250806,4221,72,0,24345436,,,,,21:25:59,21:26:22,3,0,0,9,,-122.66654666666666,45.56274,
20250806,4221,72,0,24345436,3184,85,21:23:08,21:23:08,21:26:46,21:27:41,0,0,5,4,,-122.66831833333333,45.56276166666667,74806.43284
20250806,4221,72,0,24345436,3157,86,21:24:01,21:24:01,21:28:09,21:28:09,4,0,0,4,,-122.67167666666667,45.562715,75626.64284
20250806,4221,72,0,24345436,3154,87,21:24:53,21:24:53,21:28:37,21:29:04,0,1,0,5,,-122.674795,45.562706666666664,76456.69536
20250806,4221,72,0,24345436,3174,88,21:25:26,21:25:26,21:29:24,21:29:24,4,0,0,5,,-122.67686333333333,45.56268333333333,76968.5064
20250806,4221,72,0,24345436,3170,89,21:26:50,21:26:50,21:30:05,21:30:26,0,0,2,3,,-122.681945,45.56270833333333,78287.40408
20250806,4221,72,0,24345436,3159,90,21:27:26,21:27:26,21:30:50,21:30:50,4,0,0,3,,-122.68475666666667,45.562706666666664,78982.94216
20250806,4221,72,0,24345436,3163,91,21:28:00,21:28:00,21:31:19,21:31:19,4,0,0,3,,-122.687625,45.56271,79658.7952
20250806,4221,72,0,24345436,3180,92,21:28:37,21:28:37,21:31:42,21:31:42,4,0,0,3,,-122.69061666666667,45.562735,80367.45664
20250806,4221,72,0,24345436,3161,93,21:29:07,21:29:07,21:32:02,21:32:21,0,0,2,1,,-122.69251166666666,45.56277333333333,80967.85036
20250806,4221,72,0,24345436,,,,,21:32:47,21:32:55,3,0,0,1,,-122.69545333333333,45.562755,
20250806,4221,72,0,24345436,3167,94,21:30:00,21:30:00,21:33:13,21:33:13,4,0,0,1,,-122.69552166666666,45.561818333333335,81991.47244
20250806,4221,72,0,24345436,2227,95,21:30:44,21:30:44,21:33:31,21:33:31,4,0,0,1,,-122.69454,45.55990666666667,82854.33336
20250806,4221,72,0,24345436,2161,96,21:34:29,21:34:29,21:35:10,21:35:10,4,0,0,1,,-122.69892166666666,45.556248333333336,87257.22064
20250806,4221,72,0,24345436,115,97,21:36:00,21:36:00,21:35:54,21:35:54,0,0,1,0,,-122.703922,45.557082,89038.71676
20250806,4221,72,1,24345437,115,0,21:55:00,21:55:00,21:57:21,21:57:21,0,2,0,2,,-122.70396833333334,45.55689666666667,0.0
20250806,4221,72,1,24345437,9399,1,21:55:42,21:55:42,21:57:57,21:57:57,4,0,0,2,,-122.69843333333333,45.55600166666667,1427.1654
20250806,4221,72,1,24345437,2195,2,21:56:52,21:56:52,21:59:07,21:59:07,4,0,0,2,,-122.69241333333333,45.55572,3789.3702
20250806,4221,72,1,24345437,2226,3,21:57:49,21:57:49,21:59:57,21:59:57,4,0,0,2,,-122.69484833333334,45.56086333333333,5715.22328
20250806,4221,72,1,24345437,9403,4,21:58:19,21:58:19,22:00:30,22:00:30,4,0,0,2,,-122.69427,45.56279333333333,6715.87948
20250806,4221,72,1,24345437,3160,5,21:58:37,21:58:37,22:00:46,22:00:46,4,0,0,2,,-122.69227,45.562781666666666,7309.71152
20250806,4221,72,1,24345437,3179,6,21:58:56,21:58:56,22:01:06,22:01:06,4,0,0,2,,-122.689745,45.56273,7969.16036
20250806,4221,72,1,24345437,3162,7,21:59:15,21:59:15,22:01:34,22:01:34,4,0,0,2,,-122.68752166666667,45.562695,8599.08164
20250806,4221,72,1,24345437,3158,8,21:59:35,21:59:35,22:01:57,22:01:57,4,0,0,2,,-122.68472,45.56266,9278.21552
20250806,4221,72,1,24345437,,,,,22:02:19,22:03:10,2,0,0,2,,-122.68251166666667,45.56263333333333,
20250806,4221,72,1,24345437,3169,9,22:00:26,22:00:26,22:03:26,22:04:37,0,4,0,6,1,-122.68171,45.56261333333333,10134.51476
20250806,4221,72,1,24345437,3173,10,22:01:35,22:01:35,22:05:17,22:05:17,4,0,0,6,,-122.67712666666667,45.56265833333333,11295.93212
20250806,4221,72,1,24345437,3153,11,22:02:06,22:02:06,22:05:36,22:05:48,0,2,0,8,,-122.67514666666666,45.562655,11814.30484
20250806,4221,72,1,24345437,3171,12,22:02:36,22:02:36,22:06:04,22:06:04,4,0,0,8,,-122.673495,45.56267,12322.83504
20250806,4221,72,1,24345437,3156,13,22:03:03,22:03:03,22:06:19,22:06:38,0,2,0,10,,-122.67141,45.56267166666667,12782.15264
20250806,4221,72,1,24345437,3183,14,22:03:40,22:03:40,22:07:02,22:07:54,0,0,5,5,1,-122.66889666666667,45.562666666666665,13398.95056
20250806,4221,72,1,24345437,3165,15,22:05:07,22:05:07,22:08:55,22:08:55,4,0,0,5,,-122.66277333333333,45.562713333333335,14862.2052
20250806,4221,72,1,24345437,5927,16,22:05:42,22:05:42,22:09:16,22:09:29,0,1,0,6,,-122.661435,45.562375,15449.47556
20250806,4221,72,1,24345437,,,,,22:10:03,22:10:59,3,0,0,6,,-122.66150666666667,45.559255,
20250806,4221,72,1,24345437,46,17,22:07:00,22:07:00,22:11:18,22:11:39,0,2,0,8,,-122.661135,45.55905,16761.81156
20250806,4221,72,1,24345437,11478,18,22:07:32,22:07:32,22:12:00,22:12:00,4,0,0,8,,-122.65867166666666,45.559095,17358.92444
20250806,4221,72,1,24345437,69,19,22:08:00,22:08:00,22:12:16,22:12:16,4,0,0,8,,-122.65599,45.55909833333333,17887.13968
20250806,4221,72,1,24345437,48,20,22:08:27,22:08:27,22:12:35,22:12:35,4,0,0,8,,-122.65452666666667,45.55909,18382.54652
20250806,4221,72,1,24345437,50,21,22:08:54,22:08:54,22:12:49,22:13:10,0,0,2,6,,-122.65278833333333,45.55907,18894.35756
20250806,4221,72,1,24345437,,,,,22:13:36,22:13:59,3,0,0,6,,-122.64986333333333,45.55907166666667,
20250806,4221,72,1,24345437,52,22,22:09:33,22:09:33,22:14:12,22:14:12,4,0,0,6,,-122.64942333333333,45.559075,19629.26572
